COMENT1                 : Grid Data created from HDF file
COMENT2                 : WRF_d01_36km.hdf5
 
 
 ILB_IUB                :           1         102
 JLB_JUB                :           1         116
 COORD_TIP              :           4
 ORIGIN                 :  -34.63102       24.41475    
 GRID_ANGLE             :  0.0000000E+00
 LATITUDE               :   24.41475    
 LONGITUDE              :  -34.63102    
 FILL_VALUE             :  -99.00000    
 
 
 <CornersXY>
  -34.63102       24.41475    
  -34.30222       24.48876    
  -33.97279       24.56163    
  -33.64273       24.63335    
  -33.31206       24.70391    
  -32.98078       24.77332    
  -32.64890       24.84156    
  -32.31644       24.90863    
  -31.98339       24.97453    
  -31.64977       25.03925    
  -31.31559       25.10279    
  -30.98086       25.16514    
  -30.64558       25.22631    
  -30.30976       25.28628    
  -29.97342       25.34505    
  -29.63657       25.40261    
  -29.29921       25.45898    
  -28.96135       25.51413    
  -28.62301       25.56807    
  -28.28419       25.62079    
  -27.94490       25.67229    
  -27.60516       25.72257    
  -27.26497       25.77162    
  -26.92434       25.81944    
  -26.58329       25.86602    
  -26.24183       25.91137    
  -25.89996       25.95547    
  -25.55769       25.99834    
  -25.21505       26.03996    
  -24.87203       26.08032    
  -24.52865       26.11944    
  -24.18491       26.15730    
  -23.84084       26.19390    
  -23.49644       26.22925    
  -23.15173       26.26333    
  -22.80670       26.29615    
  -22.46138       26.32771    
  -22.11578       26.35799    
  -21.76991       26.38700    
  -21.42377       26.41474    
  -21.07739       26.44121    
  -20.73077       26.46639    
  -20.38392       26.49030    
  -20.03685       26.51293    
  -19.68959       26.53428    
  -19.34213       26.55435    
  -18.99449       26.57313    
  -18.64668       26.59063    
  -18.29872       26.60683    
  -17.95061       26.62176    
  -17.60238       26.63539    
  -17.25402       26.64773    
  -16.90555       26.65878    
  -16.55699       26.66854    
  -16.20834       26.67701    
  -15.85962       26.68418    
  -15.51083       26.69006    
  -15.16200       26.69465    
  -14.81314       26.69794    
  -14.46424       26.69994    
  -14.11534       26.70064    
  -13.76643       26.70005    
  -13.41754       26.69817    
  -13.06867       26.69499    
  -12.71984       26.69052    
  -12.37105       26.68475    
  -12.02232       26.67769    
  -11.67367       26.66933    
  -11.32509       26.65969    
